name,phone,address,city,state,zip,website,category_type,categories,rating,review_count,source,date_found
On The Vine,(661) 695-8545,"10711 Rosedale Hwy, Bakersfield, CA 93312",Bakersfield,CA,93312,https://www.yelp.com/biz/on-the-vine-bakersfield?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Wine Bars, Wine Tasting Room, Sports Bars",4.7,18,Yelp,2026-07-02
Basement Tavern,(310) 396-2469,"2640 Main St, Santa Monica, CA 90405",Santa Monica,CA,90405,https://www.yelp.com/biz/basement-tavern-santa-monica?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"New American, Lounges",3.5,474,Yelp,2026-07-02
Channel 2 Sports Bar,(858) 430-6442,"3232 Greyling Dr, San Diego, CA 92123",San Diego,CA,92123,https://www.yelp.com/biz/channel-2-sports-bar-san-diego?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Sports Bars, Dive Bars, Cocktail Bars",4.4,85,Yelp,2026-07-02
Living Room Lounge,(619) 398-3100,"421 W B St, W San Diego, San Diego, CA 92101",San Diego,CA,92101,https://www.yelp.com/biz/living-room-lounge-san-diego-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Lounges,4.5,2,Yelp,2026-07-02
The Craftsman - Brews & Bites,(424) 400-7562,"1817 S Catalina Ave, Redondo Beach, CA 90277",Redondo Beach,CA,90277,https://www.yelp.com/biz/the-craftsman-brews-and-bites-redondo-beach?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Brewpubs, American, Mediterranean",4.5,108,Yelp,2026-07-02
Bubba's Smokehouse BBQ,(858) 551-4227,"1051 Garnett Ave, San Diego, CA 92109",San Diego,CA,92109,https://www.yelp.com/biz/bubbas-smokehouse-bbq-san-diego-5?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Barbeque, American, Sports Bars",4.2,1189,Yelp,2026-07-02
Bulle,(559) 375-1288,"7045 N Marks Ave, Fresno, CA 93711",Fresno,CA,93711,https://www.yelp.com/biz/bulle-fresno?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Wine Bars,4.4,34,Yelp,2026-07-02
D.Lounge,(213) 322-2559,"4001 W 6th St, Los Angeles, CA 90020",Los Angeles,CA,90020,https://www.yelp.com/biz/d-lounge-los-angeles?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Karaoke, Bars",5.0,4,Yelp,2026-07-02
The Botanist,(661) 374-4807,"930 18th St, Bakersfield, CA 93301",Bakersfield,CA,93301,https://www.yelp.com/biz/the-botanist-bakersfield?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Cocktail Bars, American",4.4,427,Yelp,2026-07-02
Garden Grille,(510) 658-9300,"1800 Powell St, Emeryville, CA 94608",Emeryville,CA,94608,https://www.yelp.com/biz/garden-grille-emeryville?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Wine Bars, American, Cocktail Bars",4.0,4,Yelp,2026-07-02
House of Prime Rib,(415) 885-4605,"1906 Van Ness Ave, San Francisco, CA 94109",San Francisco,CA,94109,https://www.yelp.com/biz/house-of-prime-rib-san-francisco?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"American, Steakhouses, Wine Bars",4.2,10139,Yelp,2026-07-02
Tom's Burger,,115 E College Ave,Lompoc,CA,93436,,bar,Burger Joint,,,WebSearch,2026-07-02
TOM's Famous Family Restaurant,(760) 241-7770,14084 Amargosa Rd #180,Victorville,CA,92392,,bar,Family Restaurant,,,WebSearch,2026-07-02
Tom's Drive-In,(661) 729-5777,1805 W Avenue J,Lancaster,CA,93534,,bar,Drive-In Restaurant,,,WebSearch,2026-07-02
