name,phone,address,city,state,zip,website,category_type,categories,rating,review_count,source,date_found
Criterion Tavern,+61747215777,"10 The Strand, Townsville Queensland 4810, Australia",Townsville,QLD,4810,https://www.yelp.com/biz/criterion-tavern-townsville?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Dance Clubs, Bars",,,Yelp,2026-07-02
Hoi Polloi,+61432025129,"Denham Lane, Townsville City Queensland 4810, Australia",Townsville City,QLD,4810,https://www.yelp.com/biz/hoi-polloi-townsville-city?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Bars, Cafes",5.0,1,Yelp,2026-07-02
The Beet Bar,+61747240918,"358 Flinders St, Townsville City Queensland 4810, Australia",Townsville City,QLD,4810,https://www.yelp.com/biz/the-beet-bar-townsville-city?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Juice Bars & Smoothies, Coffee & Tea, Acai Bowls",4.7,3,Yelp,2026-07-02
Jam Corner,+61747214900,"1 Palmer St, South Townsville Queensland 4810, Australia",South Townsville,QLD,4810,https://www.yelp.com/biz/jam-corner-south-townsville-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Breakfast & Brunch, Coffee & Tea, Venues & Event Spaces",4.1,15,Yelp,2026-07-02
Calzone Life,(669) 239-4222,"1358 S Winchester Blvd, San Jose, CA 95128",San Jose,CA,95128,https://www.yelp.com/biz/calzone-life-san-jose?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,pizza,"Food Delivery Services, Italian, Pizza",4.5,21,Yelp,2026-07-02
Song Wat,(415) 552-6881,"312 Divisadero St, San Francisco, CA 94117",San Francisco,CA,94117,https://www.yelp.com/biz/song-wat-san-francisco-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,thai,"Thai, Desserts",4.8,6,Yelp,2026-07-02
The Grant Grill,(619) 744-2077,"326 Broadway, San Diego, CA 92101",San Diego,CA,92101,https://www.yelp.com/biz/grant-grill-san-diego?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Diners, Lounges, Breakfast & Brunch",4.1,591,Yelp,2026-07-02
Bird And The Biscuit,(760) 965-0058,"26 Old Mammoth Rd, Unit L1, Mammoth Lakes, CA 93546",Mammoth Lakes,CA,93546,https://www.yelp.com/biz/bird-and-the-biscuit-mammoth-lakes?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Southern, American, Coffee & Tea",4.7,9,Yelp,2026-07-02
Hoi Polloi,+61432025129,"Denham Lane, Townsville City Queensland 4810, Australia",Townsville City,QLD,4810,https://www.yelp.com/biz/hoi-polloi-townsville-city?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Bars, Cafes",5.0,1,Yelp,2026-07-02
Taphouse,+61747722301,"City Lane, 373 Flinders St, Townsville Queensland 4810, Australia",Townsville,QLD,4810,https://www.yelp.com/biz/taphouse-townsville?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Beer Bar,5.0,6,Yelp,2026-07-02
The Studio Cannabis Smoking Lounge,(310) 362-1004,"8625 Santa Monica Blvd, Fl 2,3, West Hollywood, CA 90069",West Hollywood,CA,90069,https://www.yelp.com/biz/the-studio-cannabis-smoking-lounge-west-hollywood?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Lounges, Cannabis Dispensaries, Cocktail Bars",5.0,2,Yelp,2026-07-02
Jam Corner,+61747214900,"1 Palmer St, South Townsville Queensland 4810, Australia",South Townsville,QLD,4810,https://www.yelp.com/biz/jam-corner-south-townsville-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Breakfast & Brunch, Coffee & Tea, Venues & Event Spaces",4.1,15,Yelp,2026-07-02
Bird And The Biscuit,(760) 965-0058,"26 Old Mammoth Rd, Unit L1, Mammoth Lakes, CA 93546",Mammoth Lakes,CA,93546,https://www.yelp.com/biz/bird-and-the-biscuit-mammoth-lakes?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Southern, American, Coffee & Tea",4.7,9,Yelp,2026-07-02
Bird And The Biscuit,(760) 965-0058,"26 Old Mammoth Rd, Unit L1, Mammoth Lakes, CA 93546",Mammoth Lakes,CA,93546,https://www.yelp.com/biz/bird-and-the-biscuit-mammoth-lakes?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Southern, American, Coffee & Tea",4.7,9,Yelp,2026-07-02
Capitol Regent Chinese Restaurant,+61747713838,"187 Flinders St, Townsville Queensland 4810, Australia",Townsville,QLD,4810,https://www.yelp.com/biz/capitol-regent-chinese-restaurant-townsville-3?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,chinese,"Fast Food, Chinese",4.5,2,Yelp,2026-07-02
Frugatti's,(661) 836-2000,"8109 Brimhall Rd, Bakersfield, CA 93312",Bakersfield,CA,93312,https://www.yelp.com/biz/frugattis-bakersfield-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,pizza,"Italian, Pizza",4.0,1644,Yelp,2026-07-02
Martin's Grill,(559) 307-0460,"29533 Auberry Rd, Unit 104, Prather, CA 93651",Prather,CA,93651,https://www.yelp.com/biz/martins-grill-prather?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Mediterranean, Mexican, Breakfast & Brunch",4.5,4,Yelp,2026-07-02
Banh Mi Viet,(415) 865-0909,"518 Divisadero St, San Francisco, CA 94117",San Francisco,CA,94117,https://www.yelp.com/biz/banh-mi-viet-san-francisco?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,vietnamese,Vietnamese,4.5,134,Yelp,2026-07-02
MoJo's Local Tap & Kitchen,(916) 573-3875,"1431 I St, Sacramento, CA 95814",Sacramento,CA,95814,https://www.yelp.com/biz/mojo-s-local-tap-and-kitchen-sacramento?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Beer Bar, American, Breweries",4.1,361,Yelp,2026-07-02
Martin's Grill,(559) 307-0460,"29533 Auberry Rd, Unit 104, Prather, CA 93651",Prather,CA,93651,https://www.yelp.com/biz/martins-grill-prather?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Mediterranean, Mexican, Breakfast & Brunch",4.5,4,Yelp,2026-07-02
El Cartel,(323) 931-1281,"5515 Wilshire Blvd, Los Angeles, CA 90036",Los Angeles,CA,90036,https://www.yelp.com/biz/el-cartel-los-angeles?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,Mexican,4.1,677,Yelp,2026-07-02
Hoi Polloi,+61432025129,"Denham Lane, Townsville City Queensland 4810, Australia",Townsville City,QLD,4810,https://www.yelp.com/biz/hoi-polloi-townsville-city?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Bars, Cafes",5.0,1,Yelp,2026-07-02
Hoi Polloi,+61432025129,"Denham Lane, Townsville City Queensland 4810, Australia",Townsville City,QLD,4810,https://www.yelp.com/biz/hoi-polloi-townsville-city?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Bars, Cafes",5.0,1,Yelp,2026-07-02
Jam Corner,+61747214900,"1 Palmer St, South Townsville Queensland 4810, Australia",South Townsville,QLD,4810,https://www.yelp.com/biz/jam-corner-south-townsville-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Breakfast & Brunch, Coffee & Tea, Venues & Event Spaces",4.1,15,Yelp,2026-07-02
Local Vines,(925) 298-5109,"3393 Mount Diablo Blvd, Lafayette, CA 94549",Lafayette,CA,94549,https://www.yelp.com/biz/local-vines-lafayette?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Wine Tasting Room, Wine Bars",5.0,1,Yelp,2026-07-02
Carniceria La Carreta,(661) 588-2333,"3015 Calloway Dr, Ste 16, Bakersfield, CA 93312",Bakersfield,CA,93312,https://www.yelp.com/biz/carniceria-la-carreta-bakersfield-3?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Meat Shops, Grocery, Mexican",3.9,206,Yelp,2026-07-02
Taco's El Rey,(562) 777-8919,"14215 Imperial Hwy, La Mirada, CA 90638",La Mirada,CA,90638,https://www.yelp.com/biz/tacos-el-rey-la-mirada-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Mexican, Juice Bars & Smoothies, Breakfast & Brunch",4.4,389,Yelp,2026-07-02
Hoi Polloi,+61432025129,"Denham Lane, Townsville City Queensland 4810, Australia",Townsville City,QLD,4810,https://www.yelp.com/biz/hoi-polloi-townsville-city?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Bars, Cafes",5.0,1,Yelp,2026-07-02
El Rosal Bar & Grill,(559) 749-0542,"3117 W Noble Ave, Visalia, CA 93277",Visalia,CA,93277,https://www.yelp.com/biz/el-rosal-bar-and-grill-visalia?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Mexican, Bars",3.2,137,Yelp,2026-07-02
Jam Corner,+61747214900,"1 Palmer St, South Townsville Queensland 4810, Australia",South Townsville,QLD,4810,https://www.yelp.com/biz/jam-corner-south-townsville-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Breakfast & Brunch, Coffee & Tea, Venues & Event Spaces",4.1,15,Yelp,2026-07-02
The Sage & Drifter,(415) 592-9488,"1368 Irving St, San Francisco, CA 94122",San Francisco,CA,94122,https://www.yelp.com/biz/the-sage-and-drifter-san-francisco?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Cocktail Bars,4.8,68,Yelp,2026-07-02
Red House KBBQ,(562) 202-3865,"15925 Pioneer Blvd, Norwalk, CA 90650",Norwalk,CA,90650,https://www.yelp.com/biz/red-house-kbbq-norwalk?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Barbeque,3.3,221,Yelp,2026-07-02
el fregoncito,(408) 775-3026,"CA, CA 93657",Ca,CA,93657,https://www.yelp.com/biz/el-fregoncito-no-title?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Mexican, Food Trucks",4.6,8,Yelp,2026-07-02
La Luna Bakery and Cafe,(559) 230-1569,"2421 E Clinton Ave, Fresno, CA 93703",Fresno,CA,93703,https://www.yelp.com/biz/la-luna-bakery-and-cafe-fresno?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Bakeries, Breakfast & Brunch, Mexican",3.6,70,Yelp,2026-07-02
Bikini Bartenders On Demand,(310) 307-0742,"Beverly Hills, CA 90212",Beverly Hills,CA,90212,https://www.yelp.com/biz/bikini-bartenders-on-demand-beverly-hills?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Bartenders,5.0,1,Yelp,2026-07-02
Corner Cafe,(619) 542-9942,"3614 Fifth Ave, San Diego, CA 92103",San Diego,CA,92103,https://www.yelp.com/biz/corner-cafe-san-diego-9?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,chinese,"Chinese, Asian Fusion",4.1,279,Yelp,2026-07-02
The Bistro,(559) 221-6000,"140 E Shaw Ave, Fresno, CA 93710",Fresno,CA,93710,https://www.yelp.com/biz/the-bistro-fresno?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"American, Breakfast & Brunch, Cocktail Bars",,,Yelp,2026-07-02
Cactus Jack's Saloon,+61747215705,"237 Flinders St, Townsville Queensland 4810, Australia",Townsville,QLD,4810,https://www.yelp.com/biz/cactus-jacks-saloon-townsville?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,Mexican,5.0,1,Yelp,2026-07-02
Capitol Regent Chinese Restaurant,+61747713838,"187 Flinders St, Townsville Queensland 4810, Australia",Townsville,QLD,4810,https://www.yelp.com/biz/capitol-regent-chinese-restaurant-townsville-3?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,chinese,"Fast Food, Chinese",4.5,2,Yelp,2026-07-02
Velvet Rose,(310) 933-9113,"1301 Ocean Ave, Santa Monica, CA 90401",Santa Monica,CA,90401,https://www.yelp.com/biz/velvet-rose-santa-monica?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Lounges,,,Yelp,2026-07-02
Vignette,(818) 747-2479,"12023 Ventura Blvd, Los Angeles, CA 91604",Los Angeles,CA,91604,https://www.yelp.com/biz/vignette-los-angeles?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"New American, Wine Bars",4.3,3,Yelp,2026-07-02
Sunset Bistro by Aromas,(818) 579-3550,"4867 Sunset Blvd, Los Angeles, CA 90027",Los Angeles,CA,90027,https://www.yelp.com/biz/sunset-bistro-by-aromas-los-angeles?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,Cafeteria,2.8,27,Yelp,2026-07-02
Hera Bar & Karaoke,(213) 568-3224,"3514 W 8th St, Los Angeles, CA 90005",Los Angeles,CA,90005,https://www.yelp.com/biz/hera-bar-and-karaoke-los-angeles?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Bars, Karaoke",4.8,28,Yelp,2026-07-02
Harmony Cuisine 2B1,(858) 737-4777,"3904 Convoy St, Ste 117, San Diego, CA 92111",San Diego,CA,92111,https://www.yelp.com/biz/harmony-cuisine-2b1-san-diego-5?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,japanese,"Japanese, Sushi Bars, Asian Fusion",4.7,321,Yelp,2026-07-02
Golden Spoon,(661) 374-0864,"27748 Mcbean Pkwy, Valencia, CA 91354",Valencia,CA,91354,https://www.yelp.com/biz/golden-spoon-frozen-yogurt-valencia-4?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bakery,Ice Cream & Frozen Yogurt,4.6,85,Yelp,2026-07-02
La Fe,(323) 505-8673,"1525 Sunset Blvd, Los Angeles, CA 90026",Los Angeles,CA,90026,https://www.yelp.com/biz/la-fe-los-angeles-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Lounges,4.5,73,Yelp,2026-07-02
West Hollywood Haunted Pub Crawl,(323) 590-7284,"8225 Sunset Strip, West Hollywood, CA 90046",West Hollywood,CA,90046,https://www.yelp.com/biz/west-hollywood-haunted-pub-crawl-west-hollywood?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Pubs,5.0,2,Yelp,2026-07-02
La Lupita Mexican Eatery,(510) 680-5410,"2167 Meeker Ave Richmond California, Richmond, CA 94804",Richmond,CA,94804,https://www.yelp.com/biz/la-lupita-mexican-eatery-richmond-3?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Mexican, Breakfast & Brunch",3.9,201,Yelp,2026-07-02
Jam Corner,+61747214900,"1 Palmer St, South Townsville Queensland 4810, Australia",South Townsville,QLD,4810,https://www.yelp.com/biz/jam-corner-south-townsville-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Breakfast & Brunch, Coffee & Tea, Venues & Event Spaces",4.1,15,Yelp,2026-07-02
Garden Grille,(510) 658-9300,"1800 Powell St, Emeryville, CA 94608",Emeryville,CA,94608,https://www.yelp.com/biz/garden-grille-emeryville?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Wine Bars, American, Cocktail Bars",4.0,4,Yelp,2026-07-02
El Cardenal,+525555218815,"Calle de la Palma 23, Col. Centro Histórico, 06000 Ciudad de México, CDMX, Mexico",Ciudad De México,DIF,06000,https://www.yelp.com/biz/el-cardenal-ciudad-de-m%C3%A9xico-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,Mexican,4.5,495,Yelp,2026-07-02
Temporal,+525552115477,"Saltillo 1, Col. Hipódromo, 06140 México, D.F., Mexico","México, D.F.",DIF,06140,https://www.yelp.com/biz/temporal-m%C3%A9xico?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Nightlife, Mexican, Gastropubs",4.5,131,Yelp,2026-07-02
Bird And The Biscuit,(760) 965-0058,"26 Old Mammoth Rd, Unit L1, Mammoth Lakes, CA 93546",Mammoth Lakes,CA,93546,https://www.yelp.com/biz/bird-and-the-biscuit-mammoth-lakes?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Southern, American, Coffee & Tea",4.9,10,Yelp,2026-07-02
Uptown Tavern,(619) 241-2710,"1236 University Ave, San Diego, CA 92103",San Diego,CA,92103,https://www.yelp.com/biz/uptown-tavern-san-diego?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"New American, Lounges, Gay Bars",4.1,694,Yelp,2026-07-02
Bird And The Biscuit,(760) 965-0058,"26 Old Mammoth Rd, Unit L1, Mammoth Lakes, CA 93546",Mammoth Lakes,CA,93546,https://www.yelp.com/biz/bird-and-the-biscuit-mammoth-lakes?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Southern, American, Coffee & Tea",4.9,10,Yelp,2026-07-02
Taphouse,+61747722301,"City Lane, 373 Flinders St, Townsville Queensland 4810, Australia",Townsville,QLD,4810,https://www.yelp.com/biz/taphouse-townsville?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Beer Bar,5.0,6,Yelp,2026-07-02
Feral Kitchen & Lounge,(805) 465-2211,"725 Higuera St, San Luis Obispo, CA 93401",San Luis Obispo,CA,93401,https://www.yelp.com/biz/feral-kitchen-and-lounge-san-luis-obispo?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Lounges,4.5,131,Yelp,2026-07-02
Lava Lounge and Grill,(650) 392-5012,"6192 Mission St, Daly City, CA 94014",Daly City,CA,94014,https://www.yelp.com/biz/lava-lounge-and-grill-daly-city-6?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Hookah Bars, Lounges, Mediterranean",4.5,55,Yelp,2026-07-02
Golden Wok Bistro,(650) 347-1228,"570 South Norfolk St, San Mateo, CA 94401",San Mateo,CA,94401,https://www.yelp.com/biz/golden-wok-bistro-san-mateo-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Hong Kong Style Cafe, Seafood, Cantonese",4.2,150,Yelp,2026-07-02
Happy Goat Farm To Table,(209) 966-5038,"5038 Central Yosemite Hwy, Mariposa, CA 95338",Mariposa,CA,95338,https://www.yelp.com/biz/happy-goat-farm-to-table-mariposa?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Breakfast & Brunch, Coffee & Tea, Burgers",3.9,115,Yelp,2026-07-02
Ka Kai,(415) 660-7912,"4133 18th St, San Francisco, CA 94114",San Francisco,CA,94114,https://www.yelp.com/biz/ka-kai-san-francisco?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,thai,Thai,3.8,32,Yelp,2026-07-02
Two Pitchers Brewing,(510) 999-4939,"3821 Noriega St, San Francisco, CA 94122",San Francisco,CA,94122,https://www.yelp.com/biz/two-pitchers-brewing-san-francisco?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Bars, Breweries, Burgers",4.8,10,Yelp,2026-07-02
Sonoratown,(213) 222-5071,"5610 San Vicente Blvd, Los Angeles, CA 90019",Los Angeles,CA,90019,https://www.yelp.com/biz/sonoratown-los-angeles-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,Mexican,4.4,440,Yelp,2026-07-02
Golden Spoon,(209) 665-4725,"439 N Main St, Manteca, CA 95336",Manteca,CA,95336,https://www.yelp.com/biz/golden-spoon-manteca-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,thai,"Thai, Noodles, Seafood",4.4,333,Yelp,2026-07-02
Papa Guapo,(858) 900-8900,"2541 San Diego Ave, San Diego, CA 92110",San Diego,CA,92110,https://www.yelp.com/biz/papa-guapo-san-diego?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,Mexican,4.6,9,Yelp,2026-07-02
Cellar Bar,(559) 683-6860,"48644 Victoria Ln, Oakhurst, CA 93644",Oakhurst,CA,93644,https://www.yelp.com/biz/cellar-bar-oakhurst-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Cocktail Bars, New American",4.5,10,Yelp,2026-07-02
